,Quarter,Banks,Cost of Funds (annualized)_Domestic Operation,Cost of Funds (annualized)_Global Operation,Cost of Funds (annualized)_Overseas Operation,Yield on Funds (annualized)_Domestic Operation,Yield on Funds (annualized)_Global Operation,Yield on Funds (annualized)_Overseas Operation,Efficiency (Cost Income) Ratio_Domestic Operation,Efficiency (Cost Income) Ratio_Global Operation,Efficiency (Cost Income) Ratio_Overseas Operation,Overhead Efficiency Ratio_Domestic Operation,Overhead Efficiency Ratio_Global Operation,Overhead Efficiency Ratio_Overseas Operation,Profit Margin_Domestic Operation,Profit Margin_Global Operation,Profit Margin_Overseas Operation,Net Interest Margin (NIM) (annualized)_Domestic Operation,Net Interest Margin (NIM) (annualized)_Global Operation,Net Interest Margin (NIM) (annualized)_Overseas Operation,Return on Equity (annualized)_Domestic Operation,Return on Equity (annualized)_Global Operation,Return on Equity (annualized)_Overseas Operation,Return on Total Assets (annualized)_Domestic Operation,Return on Total Assets (annualized)_Global Operation,Return on Total Assets (annualized)_Overseas Operation,Operating Profit to Total Working Funds (annualized)_Domestic Operation,Operating Profit to Total Working Funds (annualized)_Global Operation,Operating Profit to Total Working Funds (annualized)_Overseas Operation,Interest Income to Total Income_Domestic Operation,Interest Income to Total Income_Global Operation,Interest Income to Total Income_Overseas Operation,Non-Interest Income to Total Income_Domestic Operation,Non-Interest Income to Total Income_Global Operation,Non-Interest Income to Total Income_Overseas Operation,Staff Expenses to Total Income_Domestic Operation,Staff Expenses to Total Income_Global Operation,Staff Expenses to Total Income_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
2307,2018Q3,UNITED OVERSEAS BANK LTD,4.494237,4.494237,,6.878745,6.878745,,35.705503,35.705503,,0.256652,0.256652,,20.711438,20.711438,,4.698777,4.698777,,2.547784,2.547784,,1.34679,1.34679,,2.856704,2.856704,,99.937385,99.937385,,0.062615,0.062615,,15.243487,15.243487,,1,0,0,0
2308,2018Q3,WESTPAC BANKING CORPORATION,5.62829,5.62829,,6.249138,6.249138,,54.335897,54.335897,,30.559421,30.559421,,23.750795,23.750795,,3.189302,3.189302,,3.293735,3.293735,,1.294581,1.294581,,1.382705,1.382705,,90.775656,90.775656,,9.224344,9.224344,,14.670619,14.670619,,1,0,0,0
2309,2018Q3,WOORI BANK,6.66101,6.66101,,7.579885,7.579885,,50.068999,50.068999,,36.194316,36.194316,,9.883841,9.883841,,2.517916,2.517916,,4.27883,4.27883,,0.752306,0.752306,,1.436283,1.436283,,93.151269,93.151269,,6.848731,6.848731,,8.779307,8.779307,,1,0,0,0
2310,2018Q3,AXIS BANK LIMITED,6.174185,5.80385,2.427645,8.530965,8.097206,3.895248,48.105435,47.072489,13.855684,72.331772,74.4086,306.279904,5.405169,4.707897,-10.402526,3.472284,3.231333,0.908087,4.932745,4.500702,327.16657,0.502343,0.42239,-0.375903,2.471881,2.398853,1.075808,82.155665,82.295851,85.333792,17.844335,17.704149,14.666208,7.821552,7.587366,2.512387,0,1,0,0
2311,2018Q3,BANDHAN BANK LIMITED,6.766817,6.766817,,15.240976,15.240976,,33.698189,33.698189,,51.21956,51.21956,,26.904822,26.904822,,10.193182,10.193182,,19.796443,19.796443,,4.384002,4.384002,,7.663504,7.663504,,87.756551,87.756551,,12.243449,12.243449,,13.405964,13.405964,,0,1,0,0
2312,2018Q3,CITY UNION BANK LIMITED,6.135069,6.135069,,10.102735,10.102735,,41.658393,41.658393,,58.259243,58.259243,,15.973513,15.973513,,4.299243,4.299243,,15.03173,15.03173,,1.652024,1.652024,,2.983698,2.983698,,87.998708,87.998708,,12.001292,12.001292,,8.736935,8.736935,,0,1,0,0
2313,2018Q3,CSB BANK LIMITED,6.443307,6.443307,,10.143642,10.143642,,96.34575,96.34575,,16.831553,16.831553,,-7.008338,-7.008338,,3.192605,3.192605,,-11.007055,-11.007055,,-0.587001,-0.587001,,0.104588,0.104588,,94.257944,94.257944,,5.742056,5.742056,,22.294468,22.294468,,0,1,0,0
2314,2018Q3,DCB BANK LIMITED,6.805239,6.805239,,9.819126,9.819126,,59.546976,59.546976,,36.931832,36.931832,,8.970191,8.970191,,3.79082,3.79082,,9.983118,9.983118,,0.918897,0.918897,,1.848401,1.848401,,90.1845,90.1845,,9.8155,9.8155,,13.732664,13.732664,,0,1,0,0
2315,2018Q3,FEDERAL BANK LTD,5.751212,5.706217,3.494405,11.403965,11.309231,6.281481,50.152595,49.903003,6.077198,45.623679,45.832722,348.752098,8.626126,8.774292,24.406754,4.221103,4.168962,1.361323,8.276913,8.474177,18.095425,0.750906,0.757361,1.064667,1.876324,1.862809,1.064667,90.104423,90.145622,94.492441,9.895577,9.854378,5.507559,10.947867,10.851841,0.720414,0,1,0,0
2316,2018Q3,HDFC BANK LTD.,6.031806,5.923604,2.560801,9.604774,9.442476,3.526746,39.65317,39.486368,22.007207,68.096029,68.347483,150.525878,17.1858,17.437833,42.132392,4.656285,4.560198,1.061034,16.214404,16.372071,24.842882,1.752251,1.749785,1.611474,3.370399,3.314926,1.124933,84.794217,84.8526,87.029831,15.205783,15.1474,12.970169,6.752581,6.751613,6.353163,0,1,0,0
2317,2018Q3,ICICI BANK LIMITED,5.088503,4.896354,3.473639,8.341062,7.845644,3.757394,42.994142,43.103999,47.24562,81.617803,84.329823,177.372507,13.635079,2.135754,-202.226164,3.665632,3.291081,0.200245,8.839976,1.482491,549.27857,1.24212,0.18495,-8.916503,2.840586,2.619171,0.599859,80.802642,80.674046,78.388686,19.197358,19.325954,21.611314,8.708003,8.591521,6.521434,0,1,0,0
2318,2018Q3,IDBI BANK LIMITED,6.209132,6.144455,5.094005,9.71932,9.66461,7.850878,54.155644,55.88066,-6.072666,58.474672,58.394471,32.706708,-30.549886,-47.839225,-843.312328,2.760305,2.56813,-3.802823,-28.760863,-49.591328,239.385075,-2.346306,-3.605942,-34.278836,1.289145,1.158116,-2.03252,88.369302,88.596834,99.065487,11.630698,11.403166,0.934513,7.934228,7.786074,0.969598,0,1,1,0
2319,2018Q3,IDFC FIRST BANK LIMITED,7.456642,7.456642,,8.372224,8.372224,,79.061539,79.061539,,35.33746,35.33746,,-3.781713,-3.781713,,1.645307,1.645307,,-2.485625,-2.485625,,-0.300124,-0.300124,,0.416069,0.416069,,92.920325,92.920325,,7.079675,7.079675,,8.267562,8.267562,,0,1,0,0
2320,2018Q3,INDUSIND BANK LTD,6.442567,6.356628,3.203234,10.259927,10.116366,4.711189,44.230033,43.787647,4.849283,85.101016,86.114781,899.981497,14.514472,14.902385,46.209111,4.232533,4.165359,1.636218,15.449751,15.791303,35.923427,1.671727,1.693575,2.532672,3.401965,3.379904,2.532672,80.063903,80.048499,78.805332,19.936097,19.951501,21.194668,7.094125,7.011076,0.308515,0,1,0,0
2321,2018Q3,JAMMU & KASHMIR BANK LTD,5.637381,5.637381,,8.475245,8.475245,,61.885845,61.885845,,21.842414,21.842414,,3.80259,3.80259,,3.695554,3.695554,,4.705719,4.705719,,0.322163,0.322163,,1.524219,1.524219,,93.619473,93.619473,,6.380527,6.380527,,19.30054,19.30054,,0,1,0,0
2322,2018Q3,KARNATAKA BANK LTD,6.307649,6.307649,,8.920077,8.920077,,46.132539,46.132539,,66.01513,66.01513,,8.41216,8.41216,,2.919921,2.919921,,9.961018,9.961018,,0.770188,0.770188,,2.030352,2.030352,,87.462626,87.462626,,12.537374,12.537374,,6.768547,6.768547,,0,1,0,0
2323,2018Q3,KARUR VYSYA BANK LTD,6.047368,6.047368,,9.116201,9.116201,,48.46773,48.46773,,55.741935,55.741935,,3.893515,3.893515,,3.655826,3.655826,,4.009771,4.009771,,0.381403,0.381403,,2.415225,2.415225,,87.073791,87.073791,,12.926209,12.926209,,10.547543,10.547543,,0,1,0,0
2324,2018Q3,KOTAK MAHINDRA BANK LTD.,6.226182,6.172601,3.007023,8.931483,8.859444,3.635356,46.17583,45.988338,15.182612,66.655777,67.433545,456.08936,15.682369,15.860309,41.260815,4.182539,4.136803,0.820148,10.975647,11.152356,88.173664,1.566875,1.575903,2.29252,3.011137,3.002197,2.29252,82.766129,82.651677,66.314008,17.233871,17.348323,33.685992,10.799431,10.729225,0.707456,0,1,0,0
2325,2018Q3,LAKSHMI VILAS BANK LTD,7.061804,7.061804,,8.58869,8.58869,,91.686638,91.686638,,34.773271,34.773271,,-16.13191,-16.13191,,1.658583,1.658583,,-23.503596,-23.503596,,-1.341754,-1.341754,,0.179777,0.179777,,91.710611,91.710611,,8.289389,8.289389,,11.285147,11.285147,,0,1,0,0
2326,2018Q3,NAINITAL BANK LTD,6.026016,6.026016,,8.720383,8.720383,,52.865428,52.865428,,20.519157,20.519157,,4.980877,4.980877,,3.102556,3.102556,,5.272424,5.272424,,0.423637,0.423637,,1.533462,1.533462,,95.850677,95.850677,,4.149323,4.149323,,12.453994,12.453994,,0,1,0,0
2327,2018Q3,RBL BANK LIMITED,6.996206,6.909417,3.329852,9.939046,9.830384,4.927512,51.443643,51.161665,11.674885,71.362176,71.382423,83.875502,11.137239,11.316125,30.638424,4.030198,3.982945,1.850886,11.428468,11.458038,12.904757,1.2568,1.261239,1.46432,2.841957,2.817291,1.688905,80.95791,81.096649,96.082226,19.04209,18.903351,3.917774,8.713497,8.674931,4.509301,0,1,0,0
2328,2018Q3,SOUTH INDIAN BANK LTD,6.404262,6.404262,,8.683557,8.683557,,55.583407,55.583407,,41.896729,41.896729,,2.549605,2.549605,,2.593653,2.593653,,3.554487,3.554487,,0.222905,0.222905,,1.386265,1.386265,,91.686577,91.686577,,8.313423,8.313423,,11.14667,11.14667,,0,1,0,0
2329,2018Q3,TAMILNAD MERCANTILE BANK LTD,6.647497,6.647497,,9.505518,9.505518,,49.776667,49.776667,,49.58137,49.58137,,3.498055,3.498055,,3.684423,3.684423,,3.625251,3.625251,,0.342733,0.342733,,2.24694,2.24694,,88.730599,88.730599,,11.269401,11.269401,,12.640259,12.640259,,0,1,0,0
2330,2018Q3,THE DHANALAKSHMI BANK LTD,5.935849,5.935849,,8.651926,8.651926,,91.490392,91.490392,,-0.877023,-0.877023,,-6.795921,-6.795921,,3.009792,3.009792,,-9.057377,-9.057377,,-0.539167,-0.539167,,0.22946,0.22946,,100.277679,100.277679,,-0.277679,-0.277679,,17.62173,17.62173,,0,1,0,0
2331,2018Q3,YES BANK LTD.,6.848009,6.589448,3.038259,9.353435,9.073147,4.805248,39.615669,38.22432,14.637906,99.918123,106.183389,393.627386,11.967865,13.106431,37.837946,3.128294,3.046459,1.782481,15.174091,16.862811,61.036428,1.230483,1.320895,2.539576,2.8197,2.862588,3.333469,82.026103,81.341707,66.475518,17.973897,18.658293,33.524482,7.293866,6.977663,0.109226,0,1,0,0
2332,2018Q3,ALLAHABAD BANK,5.387634,5.278749,1.770414,8.27929,7.99104,1.925999,61.060837,60.582889,16.656418,28.925327,28.897341,19.468313,-41.412867,-40.925396,5.700582,2.74332,2.65234,0.738037,-79.92078,-77.000805,3.15743,-3.182554,-3.084958,0.151907,1.12432,1.11683,0.868414,93.364037,93.419578,98.732037,6.635963,6.580422,1.267963,13.126467,13.008967,1.770171,0,0,1,0
2333,2018Q3,ANDHRA BANK,5.765205,5.765205,,9.200747,9.200747,,40.851375,40.851375,,61.021108,61.021108,,-9.417809,-9.417809,,3.16037,3.16037,,-15.95243,-15.95243,,-0.800592,-0.800592,,2.065071,2.065071,,89.761984,89.761984,,10.238016,10.238016,,9.667778,9.667778,,0,0,1,0
2334,2018Q3,BANK OF BARODA,5.407247,4.767222,2.25331,8.246554,7.298735,3.776667,50.758583,46.47439,18.689652,43.200474,47.288131,119.286058,2.341338,3.616295,13.707986,2.985169,2.713164,1.702401,2.561888,4.216838,480.600649,0.190893,0.266375,0.513071,1.689686,1.700397,1.563255,90.771169,90.521836,88.548284,9.228831,9.478164,11.451716,9.301396,8.807557,4.898663,0,0,1,0
2335,2018Q3,BANK OF INDIA,5.781387,5.173434,2.980716,8.684771,8.282585,3.607515,60.354485,56.811989,24.897816,40.080415,40.22385,43.356216,-7.147712,-4.902885,12.270364,2.777911,2.629758,1.084269,-7.455268,-5.751842,180.447392,-0.550435,-0.330937,0.425882,1.168856,1.096594,0.847437,90.738745,91.403685,96.490575,9.261255,8.596315,3.509425,12.513217,11.457446,3.380647,0,0,1,0
2336,2018Q3,BANK OF MAHARASHTRA,5.500655,5.500655,,8.954019,8.954019,,51.592332,51.592332,,55.630407,55.630407,,-17.670189,-17.670189,,3.07153,3.07153,,-23.915885,-23.915885,,-1.423866,-1.423866,,1.648998,1.648998,,87.866794,87.866794,,12.133206,12.133206,,13.290183,13.290183,,0,0,1,0
2337,2018Q3,CANARA BANK,5.95569,5.671462,2.557076,8.204713,7.752925,2.578001,49.883734,50.151884,86.906927,63.807463,64.022641,80.952073,2.436068,2.24581,-5.089682,2.677602,2.470422,0.097311,3.425689,3.239672,-1577.686602,0.21026,0.183308,-0.134245,1.796959,1.659533,0.040354,86.777223,86.903674,91.77905,13.222777,13.096326,8.22095,12.107868,11.863587,2.445178,0,0,1,0
2338,2018Q3,CENTRAL BANK OF INDIA,5.567265,5.567265,,8.839587,8.839587,,78.118855,78.118855,,22.751982,22.751982,,-20.21058,-20.21058,,2.605719,2.605719,,-27.759776,-27.759776,,-1.465651,-1.465651,,0.534786,0.534786,,94.009914,94.009914,,5.990086,5.990086,,16.381489,16.381489,,0,0,1,0
2339,2018Q3,CORPORATION BANK,5.819276,5.819276,,9.237935,9.237935,,40.089621,40.089621,,63.572969,63.572969,,2.044416,2.044416,,3.420521,3.420521,,3.325892,3.325892,,0.179588,0.179588,,2.321148,2.321148,,88.759175,88.759175,,11.240825,11.240825,,9.027625,9.027625,,0,0,1,0
2340,2018Q3,DENA BANK,5.888538,5.888538,,8.053683,8.053683,,64.678432,64.678432,,40.356749,40.356749,,-23.012178,-23.012178,,2.670484,2.670484,,-26.5459,-26.5459,,-1.931819,-1.931819,,1.190999,1.190999,,89.515725,89.515725,,10.484275,10.484275,,17.017537,17.017537,,0,0,1,0
2341,2018Q3,IDBI BANK LIMITED,6.209132,6.144455,5.094005,9.71932,9.66461,7.850878,54.155644,55.88066,-6.072666,58.474672,58.394471,32.706708,-30.549886,-47.839225,-843.312328,2.760305,2.56813,-3.802823,-28.760863,-49.591328,239.385075,-2.346306,-3.605942,-34.278836,1.289145,1.158116,-2.03252,88.369302,88.596834,99.065487,11.630698,11.403166,0.934513,7.934228,7.786074,0.969598,0,1,1,0
2342,2018Q3,INDIAN BANK,5.595636,5.565513,4.096801,7.914961,7.787895,3.691025,43.843274,43.515337,28.647852,44.880147,45.282242,73.181162,3.391383,3.497956,9.410956,2.96427,2.928672,1.712352,3.686653,3.871039,,0.274124,0.278226,0.397004,1.938408,1.926216,1.57317,91.596418,91.551202,89.042437,8.403582,8.448798,10.957563,10.660801,10.579131,6.047808,0,0,1,0
2343,2018Q3,INDIAN OVERSEAS BANK,5.579345,5.475524,2.119578,8.843974,8.426741,2.714476,47.075689,46.561036,33.991417,100.861214,100.94639,103.82744,-11.771322,-13.177131,-71.709736,2.437838,2.386505,1.683711,-19.840638,-22.151858,-108.676653,-1.031092,-1.106715,-2.219105,1.947505,1.916686,1.463352,80.050694,79.9257,74.721416,19.949306,20.0743,25.278584,12.143644,12.0781,9.349118,0,0,1,0
2344,2018Q3,ORIENTAL BANK OF COMMERCE,5.9534,5.9534,,9.229578,9.229578,,54.759753,54.759753,,55.412729,55.412729,,-3.005818,-3.005818,,2.817203,2.817203,,-5.036858,-5.036858,,-0.251386,-0.251386,,1.463397,1.463397,,88.263727,88.263727,,11.736273,11.736273,,10.708415,10.708415,,0,0,1,0
2345,2018Q3,PUNJAB AND SIND BANK,6.114739,6.114739,,8.530754,8.530754,,54.753143,54.753143,,39.287488,39.287488,,-10.689077,-10.689077,,2.560354,2.560354,,-16.978059,-16.978059,,-0.906552,-0.906552,,1.355861,1.355861,,92.399575,92.399575,,7.600425,7.600425,,13.076797,13.076797,,0,0,1,0
2346,2018Q3,PUNJAB NATIONAL BANK,5.43327,5.172435,2.426646,7.814216,7.382164,2.557595,42.508691,42.972787,126.815166,69.856267,69.215269,30.39854,-17.79872,-18.800036,-56.630452,2.72675,2.514741,0.147315,-23.698913,-25.412516,-179.720065,-1.44485,-1.446011,-1.459936,2.018833,1.858706,-0.062538,87.154615,87.39592,96.512595,12.845385,12.60408,3.487405,10.861385,10.612309,1.20202,0,0,1,0
2347,2018Q3,STATE BANK OF INDIA,20.632048,19.552056,9.767524,31.586744,29.700312,14.099788,231.57876,223.716716,79.129012,190.060736,195.509692,490.080064,-15.292212,-11.763028,54.500788,11.436496,10.784452,5.392124,-18.435052,-13.659056,37.444412,-1.260284,-0.91786,2.12794,6.0882,6.042348,5.634476,351.680532,351.925028,356.39772,48.319468,48.074972,43.60228,60.412932,58.066684,13.996808,0,0,1,0
2348,2018Q3,SYNDICATE BANK,5.525575,5.260632,3.270029,8.24482,7.594968,3.3766,72.712762,71.411457,16.978125,30.559664,30.854202,83.619483,-26.170504,-24.502976,3.604939,2.466719,2.19381,0.422282,-38.98095,-38.58891,167.278282,-2.055261,-1.802631,0.12838,0.759399,0.720387,0.422198,92.125651,92.453105,97.97268,7.874349,7.546895,2.02732,17.022997,16.117571,0.85567,0,0,1,0
2349,2018Q3,UCO BANK,5.479028,5.275571,2.531056,8.247644,7.76537,2.819675,45.620739,45.368634,35.322429,64.38115,64.088275,49.299006,-19.817817,-21.827787,-87.0904,2.515629,2.360999,0.773949,-24.866234,-27.634835,-155.844996,-1.412708,-1.492847,-2.570116,1.485602,1.423665,0.591076,88.743758,88.916952,94.529094,11.256242,11.083048,5.470906,11.438371,11.233853,4.591505,0,0,1,0
2350,2018Q3,UNION BANK OF INDIA,5.634678,5.567352,4.004251,7.402883,7.196158,3.817281,47.573946,46.575386,10.632177,62.146698,62.596818,135.093404,0.795758,1.388156,21.434711,2.193788,2.137136,1.211171,1.110395,1.989994,176.508166,0.064726,0.109599,0.84925,1.595645,1.575623,1.245584,88.936865,89.10938,94.94722,11.063135,10.89062,5.05278,8.183339,7.9909,1.478815,0,0,1,0
2351,2018Q3,UNITED BANK OF INDIA,5.388619,5.388619,,7.491951,7.491951,,73.697057,73.697057,,63.60725,63.60725,,-24.695266,-24.695266,,1.729913,1.729913,,-32.043062,-32.043062,,-1.773833,-1.773833,,0.682198,0.682198,,83.073626,83.073626,,16.926374,16.926374,,18.038816,18.038816,,0,0,1,0
2352,2018Q3,VIJAYA BANK,6.059916,6.059916,,8.937362,8.937362,,47.946029,47.946029,,48.700047,48.700047,,3.613571,3.613571,,2.967547,2.967547,,5.271171,5.271171,,0.312368,0.312368,,1.770158,1.770158,,90.814328,90.814328,,9.185672,9.185672,,11.22288,11.22288,,0,0,1,0
2353,2018Q3,AU SMALL FINANCE BANK LIMITED,7.857141,7.857141,,13.089883,13.089883,,60.451216,60.451216,,44.963771,44.963771,,11.138927,11.138927,,6.193929,6.193929,,12.776523,12.776523,,1.592294,1.592294,,3.100176,3.100176,,84.988779,84.988779,,15.011221,15.011221,,19.221146,19.221146,,0,0,0,1
2354,2018Q3,CAPITAL SMALL FINANCE BANK LIMITED,6.203341,6.203341,,9.831152,9.831152,,78.923844,78.923844,,22.702253,22.702253,,3.22727,3.22727,,3.808199,3.808199,,4.723117,4.723117,,0.313269,0.313269,,0.88838,0.88838,,92.203674,92.203674,,7.796326,7.796326,,16.33313,16.33313,,0,0,0,1
2355,2018Q3,EQUITAS SMALL FINANCE BANK LIMITED,8.497452,8.497452,,14.830287,14.830287,,72.474616,72.474616,,29.673549,29.673549,,7.27835,7.27835,,7.647026,7.647026,,7.973812,7.973812,,1.147586,1.147586,,2.495902,2.495902,,87.621413,87.621413,,12.378587,12.378587,,23.833298,23.833298,,0,0,0,1
2356,2018Q3,ESAF SMALL FINANCE BANK LIMITED,9.210668,9.210668,,19.436776,19.436776,,62.884409,62.884409,,30.288251,30.288251,,4.522014,4.522014,,10.605007,10.605007,,9.858598,9.858598,,0.898883,0.898883,,4.406837,4.406837,,88.623292,88.623292,,11.376708,11.376708,,5.328426,5.328426,,0,0,0,1
2357,2018Q3,FINCARE SMALL FINANCE BANK LIMITED,10.067964,10.067964,,22.354666,22.354666,,66.148769,66.148769,,25.556922,25.556922,,14.016857,14.016857,,13.667617,13.667617,,22.601074,22.601074,,3.175941,3.175941,,5.015681,5.015681,,88.937166,88.937166,,11.062834,11.062834,,27.745463,27.745463,,0,0,0,1
2358,2018Q3,JANA SMALL FINANCE BANK LIMITED,11.520347,11.520347,,15.815262,15.815262,,218.258354,218.258354,,10.639768,10.639768,,-195.185883,-195.185883,,4.873609,4.873609,,-301.75828,-301.75828,,-30.021693,-30.021693,,-6.704937,-6.704937,,91.47411,91.47411,,8.52589,8.52589,,43.953407,43.953407,,0,0,0,1
2359,2018Q3,NORTH EAST SMALL FINANCE BANK LIMITED,10.516771,10.516771,,19.203317,19.203317,,0,0,,,,,44.871144,44.871144,,10.400638,10.400638,,39.29843,39.29843,,8.169209,8.169209,,10.16293,10.16293,,96.375475,96.375475,,3.624525,3.624525,,,0,,0,0,0,1
2360,2018Q3,SURYODAY SMALL FINANCE BANK LIMITED,9.213492,9.213492,,20.770027,20.770027,,45.431165,45.431165,,43.651716,43.651716,,17.207756,17.207756,,13.342458,13.342458,,16.366769,16.366769,,3.722843,3.722843,,8.162826,8.162826,,86.288007,86.288007,,13.711993,13.711993,,21.268784,21.268784,,0,0,0,1
2361,2018Q3,UJJIVAN SMALL FINANCE BANK LIMITED,8.308199,8.308199,,17.86585,17.86585,,74.383374,74.383374,,20.668962,20.668962,,9.740819,9.740819,,10.855483,10.855483,,10.664834,10.664834,,1.84896,1.84896,,3.109536,3.109536,,90.058699,90.058699,,9.941301,9.941301,,25.142343,25.142343,,0,0,0,1
2362,2018Q3,UTKARSH SMALL FINANCE BANK LIMITED,9.312403,9.312403,,18.805485,18.805485,,56.135292,56.135292,,25.05263,25.05263,,18.933334,18.933334,,10.477411,10.477411,,28.439677,28.439677,,3.588328,3.588328,,4.939427,4.939427,,91.644246,91.644246,,8.355754,8.355754,,20.487753,20.487753,,0,0,0,1
2363,2018Q4,AB BANK LIMITED,8.175534,8.175534,,5.834278,5.834278,,41.401274,41.401274,,201.538462,201.538462,,34.176737,34.176737,,4.396847,4.396847,,12.737554,12.737554,,5.46458,5.46458,,8.888245,8.888245,,20.845921,20.845921,,79.154079,79.154079,,4.456193,4.456193,,1,0,0,0
2364,2018Q4,ABU DHABI COMMERCIAL BANK PJSC,6.425944,6.425944,,7.216941,7.216941,,92.616566,92.616566,,4.105603,4.105603,,-0.399046,-0.399046,,1.895559,1.895559,,-0.201847,-0.201847,,-0.026691,-0.026691,,0.130215,0.130215,,98.972457,98.972457,,1.027543,1.027543,,14.198057,14.198057,,1,0,0,0
2365,2018Q4,AMERICAN EXPRESS BANKING CORP.,4.32063,4.32063,,9.346147,9.346147,,88.253375,88.253375,,90.372594,90.372594,,-1.95231,-1.95231,,6.684406,6.684406,,-2.816194,-2.816194,,-0.474504,-0.474504,,2.642021,2.642021,,26.192635,26.192635,,73.807365,73.807365,,8.805617,8.805617,,1,0,0,0
2366,2018Q4,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,5.578976,5.578976,,6.752608,6.752608,,51.416271,51.416271,,74.02504,74.02504,,6.76446,6.76446,,3.131464,3.131464,,2.195326,2.195326,,0.442559,0.442559,,1.844268,1.844268,,77.823178,77.823178,,22.176822,22.176822,,15.817583,15.817583,,1,0,0,0
2367,2018Q4,"BANK OF AMERICA , NATIONAL ASSOCIATION",5.622925,5.622925,,6.935074,6.935074,,26.346279,26.346279,,146.291699,146.291699,,28.827804,28.827804,,4.237808,4.237808,,10.579588,10.579588,,2.230002,2.230002,,4.092493,4.092493,,72.294826,72.294826,,27.705174,27.705174,,11.050533,11.050533,,1,0,0,0
2368,2018Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,6.155036,6.155036,,7.410946,7.410946,,52.439196,52.439196,,15.204625,15.204625,,8.144801,8.144801,,2.819991,2.819991,,3.346364,3.346364,,0.564692,0.564692,,1.319936,1.319936,,96.808429,96.808429,,3.191571,3.191571,,9.954402,9.954402,,1,0,0,0
2369,2018Q4,BANK OF CEYLON,6.279609,6.279609,,9.120003,9.120003,,17.366532,17.366532,,124.240167,124.240167,,53.057494,53.057494,,6.467947,6.467947,,11.405759,11.405759,,5.513678,5.513678,,6.497754,6.497754,,83.673702,83.673702,,16.326298,16.326298,,6.450111,6.450111,,1,0,0,0
2370,2018Q4,BANK OF NOVA SCOTIA,4.543266,4.543266,,5.461577,5.461577,,54.680754,54.680754,,36.179234,36.179234,,8.78295,8.78295,,1.927533,1.927533,,2.105572,2.105572,,0.458208,0.458208,,0.956924,0.956924,,91.993056,91.993056,,8.006944,8.006944,,10.50606,10.50606,,1,0,0,0
2371,2018Q4,BARCLAYS BANK PLC,5.630967,5.630967,,7.461344,7.461344,,38.403487,38.403487,,56.855842,56.855842,,15.326454,15.326454,,4.395319,4.395319,,4.025436,4.025436,,0.947739,0.947739,,2.464921,2.464921,,85.86989,85.86989,,14.13011,14.13011,,10.529314,10.529314,,1,0,0,0
2372,2018Q4,BNP PARIBAS,5.515488,5.515488,,6.867793,6.867793,,45.440327,45.440327,,32.933882,32.933882,,14.315925,14.315925,,2.692978,2.692978,,5.618457,5.618457,,0.777749,0.777749,,1.278167,1.278167,,93.544613,93.544613,,6.455387,6.455387,,6.870004,6.870004,,1,0,0,0
2373,2018Q4,CITIBANK N.A,4.235137,4.235137,,8.008929,8.008929,,37.124458,37.124458,,85.284685,85.284685,,27.03307,27.03307,,5.574213,5.574213,,17.049394,17.049394,,2.469017,2.469017,,4.42254,4.42254,,75.616703,75.616703,,24.383297,24.383297,,8.861399,8.861399,,1,0,0,0
2374,2018Q4,COOPERATIEVE RABOBANK U.A.,5.612161,5.612161,,7.407527,7.407527,,62.551589,62.551589,,27.317208,27.317208,,28.242793,28.242793,,2.75915,2.75915,,11.401058,11.401058,,2.095515,2.095515,,1.159251,1.159251,,92.870886,92.870886,,7.129114,7.129114,,12.083668,12.083668,,1,0,0,0
2375,2018Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,5.864718,5.864718,,6.652615,6.652615,,78.657403,78.657403,,4.060811,4.060811,,10.058699,10.058699,,2.775695,2.775695,,3.373859,3.373859,,0.407311,0.407311,,0.367427,0.367427,,98.642024,98.642024,,1.357976,1.357976,,11.507287,11.507287,,1,0,0,0
2376,2018Q4,CREDIT SUISSE AG,4.321323,4.321323,,7.396649,7.396649,,23.447028,23.447028,,-15.170859,-15.170859,,18.567841,18.567841,,4.601908,4.601908,,3.368437,3.368437,,1.20094,1.20094,,3.039673,3.039673,,102.183749,102.183749,,-2.183749,-2.183749,,8.232124,8.232124,,1,0,0,0
2377,2018Q4,"CTBC BANK CO., LTD.",5.474753,5.474753,,7.814187,7.814187,,68.486793,68.486793,,29.706834,29.706834,,7.760854,7.760854,,4.857696,4.857696,,2.235824,2.235824,,0.632788,0.632788,,1.730512,1.730512,,86.297596,86.297596,,13.702404,13.702404,,30.919504,30.919504,,1,0,0,0
2378,2018Q4,DBS BANK INDIA LTD.,6.222408,6.222408,,6.78195,6.78195,,96.540113,96.540113,,33.581254,33.581254,,-0.098897,-0.098897,,1.718291,1.718291,,-0.071443,-0.071443,,-0.006477,-0.006477,,0.075748,0.075748,,89.162997,89.162997,,10.837003,10.837003,,13.543863,13.543863,,1,0,0,0
