,Quarter,Banks,Gross Advances_Domestic Operation,Gross NPAs_Domestic Operation,Gross NPAs to Gross Advances (%)_Domestic Operation,Food Credit - Gross Advances_Domestic Operation,Food Credit - GNPAs_Domestic Operation,Food Credit - GNPA Ratio_Domestic Operation,Non-Food Credit - Gross Advances_Domestic Operation,Non-Food Credit - GNPAs_Domestic Operation,Non-Food Credit - GNPA Ratio_Domestic Operation,Agriculture and Allied Activities - Gross Advances_Domestic Operation,Agriculture and Allied Activities - Gross NPAs_Domestic Operation,Agriculture and Allied Activities - GNPA Ratio_Domestic Operation,Industry - Gross Advances_Domestic Operation,Industry - Gross NPAs_Domestic Operation,Industry - GNPA Ratio_Domestic Operation,Services - Gross Advances_Domestic Operation,Services  - Gross NPAs_Domestic Operation,Services - GNPA Ratio_Domestic Operation,Retail Loans - Gross Advances_Domestic Operation,Retail Loans - Gross NPAs_Domestic Operation,Retail Loans - GNPA Ratio_Domestic Operation,Other Non-food Credit - Gross Advances_Domestic Operation,Other Non-food Credit - GNPAs_Domestic Operation,Other Non-food Credit - GNPA Ratio_Domestic Operation,Retail Loans - Housing Loans  - Gross Advances_Domestic Operation,Retail Loans - Housing Loans  - GNPAs_Domestic Operation,Retail Loans - Housing Loans  - GNPA Ratio_Domestic Operation,Retail Loans - Vehicle/Auto Loans - Gross Advances_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPAs_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPA Ratio_Domestic Operation,Retail Loans - Credit Card Receivables - Gross Advances_Domestic Operation,Retail Loans - Credit Card Receivables - GNPAs_Domestic Operation,Retail Loans - Credit Card Receivables - GNPA Ratio_Domestic Operation,Retail Loans - Education - Gross Advances_Domestic Operation,Retail Loans - Education - GNPAs_Domestic Operation,Retail Loans - Education - GNPA Ratio_Domestic Operation,Other Retail Loans - Gross Advances_Domestic Operation,Other Retail Loans - GNPAs_Domestic Operation,Other Retail Loans - GNPA Ratio_Domestic Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
2146,2018Q1,DENA BANK,742385813000,163614376000,22.038996,5689675000,0,0,736696138000,163614376000,22.209208,133467535000,21511005000,16.117032,324525742000,118319175000,36.459103,142454222000,14093633000,9.893447,132398000000,6524552000,4.927984,3850639000,3166011000,82.220405,68486400000,2686750000,3.923042,9764100000,474989000,4.864647,3233000,3233000,100,5241300000,606025000,11.562494,48902967000,2753555000,5.63065018120475,0,0,1,0
2147,2018Q1,IDBI BANK LIMITED,1826700152000,466408817000,25.532861,3688501000,0,0,1823011651000,466408817000,25.584522,184351141000,19080368000,10.350014,941485470000,404586103000,42.973165,287854568000,36437064000,12.65815,365031109000,4655861000,1.27547,44289363000,1649421000,3.724192,322956058000,3499692000,1.083643,13072300000,219926000,1.682382,441300000,232000,0.052572,8856136000,397119000,4.484111,19705315000,538892000,2.73475455733643,0,1,1,0
2148,2018Q1,INDIAN BANK,1564766149000,117649781000,7.518681,8728590000,0,0,1556037559000,117649781000,7.560857,327423341000,6564874000,2.005011,703394879000,97221433000,13.821743,227966854000,6879067000,3.017573,194686303000,5400792000,2.7741,102566182000,1583615000,1.543993,111795140000,2119145000,1.895561,15138744000,199838000,1.320043,18271138000,104692000,0.572991,32790046000,2740886000,8.358896,16691235000,236231000,1.41529970670235,0,0,1,0
2149,2018Q1,INDIAN OVERSEAS BANK,1385161834000,365148419000,26.361427,5162186000,0,0,1379999648000,365148419000,26.460037,295200000000,39662328000,13.435748,618128200000,275850987000,44.626825,241019900000,42743996000,17.734634,225651548000,6891108000,3.053871,0,0,,131541800000,2502110000,1.902141,26481300000,729058000,2.753105,659600000,0,0,50098000000,2388757000,4.768168,16870848000,1271183000,7.53479018956249,0,0,1,0
2150,2018Q1,ORIENTAL BANK OF COMMERCE,1482060100000,261336400000,17.63332,10580300000,0,0,1471479800000,261336400000,17.760108,225494651000,31752919000,14.081451,463448268000,182653616000,39.411867,533873312000,42162444000,7.897462,247446663000,4767421000,1.926646,1216906000,0,0,128658234000,2464215000,1.915319,17865206000,577049000,3.230016,,0,,13961756000,987274000,7.071274,86961467000,738883000,0.84966712900554,0,0,1,0
2151,2018Q1,PUNJAB AND SIND BANK,697387838000,78016473000,11.186956,14278301000,0,0,683109537000,78016473000,11.420785,100620680000,8173139000,8.122723,228051944000,49508780000,21.709431,272943258000,14922526000,5.467263,81493655000,5412028000,6.641042,,,,51899776000,3510030000,6.763093,11992119000,893002000,7.446574,0,0,,3157321000,226907000,7.186694,14444439000,782089000,5.41446434852887,0,0,1,0
2152,2018Q1,PUNJAB NATIONAL BANK,4284654202000,838968531000,19.580776,34229183000,2467000,0.007207,4250425019000,838966064000,19.738404,900087098000,98899981000,10.987823,1509132006000,551831404000,36.566145,1215636468000,159218716000,13.09756,625569447000,29015963000,4.638328,,0,,360454816000,14042000000,3.895634,59154535000,3410725000,5.765788,2364200000,325045000,13.748625,52021443000,7151482000,13.747181,151574453000,4086711000,2.69617400499542,0,0,1,0
2153,2018Q1,STATE BANK OF INDIA,69855554752000,8649127024000,49.52578,238919600000,0,0,69616635152000,8649127024000,49.695748,10936977232000,789353296000,28.869156,27585200000000,7038992120000,102.069112,9192772152000,551169632000,23.98274,21901685768000,269611976000,4.92404,,,,12524253116000,112883120000,3.605264,2654393516000,30302876000,4.566448,0,0,,828783384000,70246320000,33.903344,5894255752000,56179660000,3.81250236594756,0,0,1,0
2154,2018Q1,SYNDICATE BANK,1814768814000,237311669000,13.076689,11052100000,0,0,1803716714000,237311669000,13.156815,330785100000,37082700000,11.210511,526926473000,129789922000,24.631505,604349541000,58985647000,9.760187,341655600000,11453400000,3.352323,,,,173086700000,4185500000,2.418152,30648600000,1530000000,4.992071,764500000,79122000,10.349509,30321500000,3312500000,10.924591,106834300000,2346278000,2.19618418429287,0,0,1,0
2155,2018Q1,UCO BANK,1087461929000,294701400000,27.099928,4196501000,0,0,1083265428000,294701400000,27.204911,155710000000,30286400000,19.450517,446559800000,226374000000,50.692875,176510900000,21633743000,12.256321,219665000000,16308400000,7.424214,84819728000,98857000,0.11655,126981000000,7525200000,5.926241,13863800000,1486900000,10.725054,0,0,,12773900000,3503300000,27.425453,66046300000,3793000000,5.74294093688821,0,0,1,0
2156,2018Q1,UNION BANK OF INDIA,2883362700000,458244400000,15.892707,16102200000,0,0,2867260500000,458244400000,15.981959,458245500000,30552500000,6.667278,1041519300000,286970900000,27.553104,920881400000,129436600000,14.05573,419105500000,11198900000,2.672096,27508800000,85500000,0.31081,251662700000,7178800000,2.852548,39592700000,994800000,2.512584,7300000,6400000,87.671233,32082200000,1840200000,5.735891,95760600000,1178700000,1.23088201201747,0,0,1,0
2157,2018Q1,UNITED BANK OF INDIA,686917698000,165521100000,24.096205,5813800000,0,0,681103898000,165521100000,24.301887,105704200000,9983400000,9.444658,262129698000,129518300000,49.410006,158428300000,21752300000,13.73006,154841700000,4267100000,2.755782,,,,86530000000,1540000000,1.77973,7860000000,340000000,4.3257,,0,,4540000000,470000000,10.352423,55911700000,1917100000,3.42879933895768,0,0,1,0
2158,2018Q1,VIJAYA BANK,1186774038000,75260953000,6.341641,22714140000,0,0,1164059898000,75260953000,6.465385,158966157000,5786361000,3.639996,421820473000,58856318000,13.952931,192923759000,8929615000,4.628572,306007357000,1688659000,0.551836,84342152000,0,0,147036673000,1034811000,0.703777,47908300000,278742000,0.581824,,0,,15170115000,156011000,1.02841,95892269000,219095000,0.228480358515659,0,0,1,0
2159,2018Q1,AU SMALL FINANCE BANK LIMITED,134125284000,2697357000,2.011073,0,0,,134125284000,2697357000,2.011073,14928354000,457745000,3.066279,6081055000,167450000,2.753634,103148359000,2054963000,1.99224,9967516000,17199000,0.172551,0,0,,16440000,0,0,6745099000,0,0,0,0,,0,0,,3205977000,17199000,0.5364667307345,0,0,0,1
2160,2018Q1,CAPITAL SMALL FINANCE BANK LIMITED,18529883000,211286000,1.140245,,0,,18529883000,211286000,1.140245,7583850000,57360000,0.756344,917413000,0,0,6054884000,0,0,2050214000,3657000,0.178372,1923522000,150269000,7.81218,1181329000,0,0,803482000,2552000,0.317618,0,0,,0,0,,65403000,1105000,1.6895249453389,0,0,0,1
2161,2018Q1,EQUITAS SMALL FINANCE BANK LIMITED,77877212000,2125267000,2.728997,,0,,77877212000,2125267000,2.728997,16048419000,67050000,0.417798,,0,,27153411000,1556523000,5.73233,34675382000,501694000,1.44683,,,,4635359000,244244000,5.26915,,0,,,0,,,0,,30040023000,257450000,0.857023311866306,0,0,0,1
2162,2018Q1,ESAF SMALL FINANCE BANK LIMITED,31913269000,1210484000,3.793043,,0,,31913270000,1210484000,3.793043,18330570000,502100000,2.73914,1088700000,328045000,30.131809,6306300000,0,0,6187700000,380339000,6.146694,,,,205800000,25791000,12.53207,868000,0,0,,0,,195800000,2566000,1.310521,5785232000,351982000,6.08414666862107,0,0,0,1
2163,2018Q1,FINCARE SMALL FINANCE BANK LIMITED,16336538000,172171000,1.053901,,0,,16336538000,172171000,1.053901,,0,,,0,,,0,,16336538000,172171000,1.053901,,,,,0,,,0,,,0,,,0,,16336538000,172171000,1.05390138351222,0,0,0,1
2164,2018Q1,JANA SMALL FINANCE BANK LIMITED,75402487000,31828263000,42.211158,,0,,75402486000,31828263000,42.211159,5650817000,1131003000,20.014858,3418772000,475215000,13.900166,2356752000,118721000,5.037484,63976145000,30103324000,47.053982,0,0,,49744000,6430000,12.926182,0,0,,0,0,,0,0,,63926401000,30096894000,47.0805387589394,0,0,0,1
2165,2018Q1,NORTH EAST SMALL FINANCE BANK LIMITED,10870279000,92759000,0.853327,,0,,10870280000,92759000,0.853327,2162466000,15981000,0.739017,7265491000,68305000,0.940129,1273243000,7737000,0.607661,169080000,736000,0.435297,,,,,0,,,0,,,0,,,0,,169080000,736000,0.435296900875325,0,0,0,1
2166,2018Q1,SURYODAY SMALL FINANCE BANK LIMITED,15960302000,565689000,3.54435,,0,,15960302000,565689000,3.54435,6095542000,95826000,1.572067,66136000,2029000,3.067921,9190497000,465863000,5.068964,595617000,963000,0.161681,12510000,1008000,8.057554,455919000,710000,0.155729,,0,,,0,,,0,,139698000,253000,0.181104954974302,0,0,0,1
2167,2018Q1,UJJIVAN SMALL FINANCE BANK LIMITED,75604500000,2759204000,3.649524,,0,,75604500000,2759204000,3.649524,15841266000,491713000,3.104001,927797000,73915000,7.966721,15079189000,1497114000,9.928346,43756248000,696462000,1.591686,,,,10194291000,333585000,3.272273,,0,,,0,,0,0,,33561957000,362877000,1.08121525809714,0,0,0,1
2168,2018Q1,UTKARSH SMALL FINANCE BANK LIMITED,31062761000,574677000,1.850051,,0,,31062761000,574677000,1.850051,17725406000,330763000,1.866039,1250847000,22247000,1.778555,11274369000,183615000,1.628606,812139000,38052000,4.685405,,,,155910000,1079000,0.692066,992000,0,0,,0,,7940000,10000,0.125945,647297000,36963000,5.71036170413272,0,0,0,1
2169,2018Q2,AB BANK LIMITED,914900000,89000000,9.727839,,0,,914900000,89000000,9.727839,,0,,405100000,89000000,21.969884,,0,,,0,,509800000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2170,2018Q2,ABU DHABI COMMERCIAL BANK PJSC,14427409000,231076000,1.601646,0,0,,14427409000,231076000,1.601646,0,0,,8156447000,230794000,2.82959,6245741000,0,0,25221000,282000,1.118116,0,0,,11269000,0,0,0,0,,0,0,,0,0,,13952000,282000,2.02121559633028,1,0,0,0
2171,2018Q2,AMERICAN EXPRESS BANKING CORP.,52855961000,1211041000,2.29121,,0,,52855961000,1211041000,2.29121,,0,,10212765000,457346000,4.47818,16139339000,134301000,0.832134,26503857000,619394000,2.336996,,,,0,0,,0,0,,26503857000,619394000,2.336996,0,0,,0,0,0,1,0,0,0
2172,2018Q2,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,26395581000,0,0,0,0,,26395581000,0,0,0,0,,14781347000,0,0,11614234000,0,0,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2173,2018Q2,"BANK OF AMERICA , NATIONAL ASSOCIATION",151253796000,0,0,,0,,151253796000,0,0,,0,,92730477000,0,0,58523319000,0,0,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2174,2018Q2,BANK OF BAHRAIN & KUWAIT B.S.C.,17656697000,179825000,1.018452,,0,,17656697000,179825000,1.018452,5158000,0,0,11162618000,174690000,1.564955,5935662000,0,0,553259000,5135000,0.928137,,,,98225000,0,0,,0,,,0,,,0,,455034000,5135000,1.1284871020627,1,0,0,0
2175,2018Q2,BANK OF CEYLON,3222437000,9732000,0.302007,567627000,0,0,2654810000,9732000,0.36658,0,0,,1135101000,3498000,0.308166,1480383000,553000,0.037355,39326000,5681000,14.445914,,,,14938000,0,0,0,0,,0,0,,338000,0,0,24050000,5681000,23.6216216216216,1,0,0,0
2176,2018Q2,BANK OF NOVA SCOTIA,36108497000,940249000,2.603955,,0,,36108497000,940249000,2.603955,2450000000,0,0,27274538000,936634000,3.434097,6248888000,0,0,,0,,135071000,3615000,2.67637,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2177,2018Q2,BARCLAYS BANK PLC,117116758000,783520000,0.669008,,0,,117116759000,783520000,0.669008,,0,,52583272000,783520000,1.490056,64418314000,0,0,76225000,0,0,38948000,0,0,,0,,,0,,,0,,,0,,76225000,0,0,1,0,0,0
2178,2018Q2,BNP PARIBAS,198092010000,68987000,0.034826,0,0,,198092010000,68987000,0.034826,450000000,0,0,107856781000,0,0,83968829000,68987000,0.082158,5792707000,0,0,23693000,0,0,0,0,,0,0,,0,0,,0,0,,5792707000,0,0,1,0,0,0
2179,2018Q2,CITIBANK N.A,572684551000,8676992000,1.515143,0,0,,572684551000,8676992000,1.515143,66711683000,782440000,1.172868,187113955000,1870308000,0.999556,100217514000,824594000,0.822804,218641399000,5199650000,2.378164,0,0,,51847285000,2476803000,4.777112,0,0,,114353812000,2313122000,2.022776,0,0,,52440302000,409725000,0.781317010722021,1,0,0,0
2180,2018Q2,COOPERATIEVE RABOBANK U.A.,33352272000,2364162000,7.088459,,0,,33352272000,2364162000,7.088459,,0,,18023212000,1514162000,8.401177,15329060000,850000000,5.545024,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2181,2018Q2,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,59236513000,3821032000,6.450467,0,0,,59236513000,3821032000,6.450467,0,0,,48977997000,3821032000,7.801528,10258516000,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2182,2018Q2,CREDIT SUISSE AG,14828679000,0,0,0,0,,14828679000,0,0,0,0,,8093831000,0,0,6734848000,0,0,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2183,2018Q2,"CTBC BANK CO., LTD.",6286320000,39395000,0.626678,,0,,6286320000,39395000,0.626678,200000000,0,0,4123067000,39395000,0.955478,1957995000,0,0,5258000,0,0,,,,1479000,0,0,1421000,0,0,,0,,,0,,2358000,0,0,1,0,0,0
2184,2018Q2,DBS BANK INDIA LTD.,197849795000,7434471000,3.757634,,0,,197849795000,7434471000,3.757634,1603878000,0,0,119474764000,6312267000,5.283348,61993244000,1085038000,1.750252,14777909000,37166000,0.251497,,,,12128446000,37166000,0.306437,,0,,,0,,,0,,2649463000,0,0,1,0,0,0
2185,2018Q2,DEUTSCHE BANK AG,418146752000,11147165000,2.66585,0,0,,418146752000,11147165000,2.66585,0,0,,179634977000,6920040000,3.852279,147667787000,1021946000,0.692058,90843988000,3205179000,3.528224,,,,11586313000,292923000,2.528181,0,0,,0,0,,0,0,,79257675000,2912256000,3.67441512762013,1,0,0,0
2186,2018Q2,DOHA BANK Q.P.S.C,7920900000,88800000,1.121085,,0,,7920900000,88800000,1.121085,,0,,1255000000,0,0,6635700000,88800000,1.338216,30200000,0,0,,,,20100000,0,0,,0,,,0,,,0,,10100000,0,0,1,0,0,0
2187,2018Q2,EMIRATES NBD BANK (P.J.S.C.),8236557000,0,0,,0,,8236557000,0,0,,0,,642068000,0,0,7594489000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2188,2018Q2,FIRST ABU DHABI BANK PJSC,500000000,0,0,,0,,500000000,0,0,,0,,500000000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2189,2018Q2,FIRSTRAND BANK LTD,3498141000,0,0,,0,,3498141000,0,0,,0,,942554000,0,0,2555587000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2190,2018Q2,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,548300267000,9360906000,1.707259,,0,,548300267000,9360906000,1.707259,29798107000,0,0,215200735000,4050091000,1.882006,223733025000,2496659000,1.11591,79568400000,2814156000,3.536776,,,,55464223000,2313980000,4.172023,0,0,,13454601000,374004000,2.779748,0,0,,10649576000,126172000,1.1847607829645,1,0,0,0
2191,2018Q2,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,8487352000,495312000,5.835884,,0,,8487352000,495312000,5.835884,,0,,1237465000,495312000,40.026344,7249887000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2192,2018Q2,INDUSTRIAL BANK OF KOREA,1749909000,0,0,,0,,1749909000,0,0,,0,,504252000,0,0,1245657000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2193,2018Q2,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,124336017000,0,0,0,0,,124336017000,0,0,0,0,,76596188000,0,0,47739829000,0,0,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2194,2018Q2,KEB HANA BANK,4084103000,0,0,,0,,4084103000,0,0,,0,,4084103000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2195,2018Q2,KRUNG THAI BANK PUBLIC COMPANY LIMITED,53930000,0,0,,0,,53930000,0,0,,0,,,0,,,0,,,0,,53930000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2196,2018Q2,MASHREQ BANK PSC,3852189000,0,0,,0,,3852189000,0,0,,0,,3852189000,0,0,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2197,2018Q2,MIZUHO BANK LTD,112089415000,63400000,0.056562,,0,,112089416000,63400000,0.056562,,0,,68930265000,63400000,0.091977,43099103000,0,0,,0,,60048000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2198,2018Q2,MUFG Bank Ltd,110604682000,738438000,0.667637,,0,,110604682000,738438000,0.667637,48031000,0,0,62043514000,38438000,0.061953,48495404000,700000000,1.443436,,0,,17733000,0,0,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2199,2018Q2,NATIONAL AUSTRALIA BANK,4848785000,0,0,,0,,4848785000,0,0,,0,,4848785000,0,0,0,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2200,2018Q2,NatWest Markets Plc,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0
2201,2018Q2,PT BANK MAYBANK INDONESIA TBK,1408186000,177818000,12.627451,,0,,1408186000,177818000,12.627451,,0,,1181060000,177818000,15.055797,227126000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2202,2018Q2,Qatar National Bank (Q.P.S.C.),2020000000,0,0,,0,,2020000000,0,0,,0,,900000000,0,0,1120000000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2203,2018Q2,SBERBANK,1958462000,918462000,46.897106,,0,,1958462000,918462000,46.897106,,0,,1958462000,918462000,46.897106,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2204,2018Q2,SBM BANK (INDIA) LTD.,10733696000,1784460000,16.624842,,0,,10733696000,1784460000,16.624842,,0,,3749651000,1729460000,46.123226,5099414000,0,0,1884631000,55000000,2.918343,,,,425220000,0,0,590692000,0,0,0,0,,0,0,,868719000,55000000,6.33116116949209,1,0,0,0
2205,2018Q2,SHINHAN BANK,58513374000,0,0,,0,,58513374000,0,0,279604000,0,0,34763260000,0,0,17512635000,0,0,5957875000,0,0,,,,3850980000,0,0,,0,,,0,,,0,,2106895000,0,0,1,0,0,0
2206,2018Q2,SOCIETE GENERALE,30395312000,700000000,2.302987,,0,,30395312000,700000000,2.302987,,0,,30395312000,700000000,2.302987,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2207,2018Q2,SONALI BANK,313993000,31453000,10.017102,,0,,313993000,31453000,10.017102,,0,,,0,,,0,,313993000,31453000,10.017102,,,,,0,,,0,,,0,,,0,,313993000,31453000,10.0171022920893,1,0,0,0
2208,2018Q2,STANDARD CHARTERED BANK,763435552000,83520171000,10.940042,0,0,,763435552000,83520171000,10.940042,25001595000,28969000,0.115869,298687042000,55914034000,18.71994,227783851000,22569590000,9.908336,211963064000,5007578000,2.362477,0,0,,71894309000,1411918000,1.96388,0,0,,26953601000,441884000,1.639425,0,0,,113115154000,3153776000,2.78811095461179,1,0,0,0
2209,2018Q2,SUMITOMO MITSUI BANKING CORPORATION,84333717000,0,0,,0,,84333717000,0,0,,0,,34480924000,0,0,49852793000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2210,2018Q2,UNITED OVERSEAS BANK LTD,13197001000,801936000,6.076653,,0,,13197001000,801936000,6.076653,,0,,8127001000,801936000,9.867551,5070000000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2211,2018Q2,WESTPAC BANKING CORPORATION,10726702000,0,0,,0,,10726702000,0,0,,0,,315000000,0,0,10411702000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2212,2018Q2,WOORI BANK,17920571000,0,0,,0,,17920571000,0,0,,0,,2365417000,0,0,15555154000,0,0,,0,,,,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0
2213,2018Q2,AXIS BANK LIMITED,4002542700000,252560300000,6.309996,21572600000,0,0,3980970100000,252560300000,6.34419,280076900000,13813700000,4.93211,1274330300000,181974600000,14.280018,826208200000,40863500000,4.945908,1600354700000,15908500000,0.994061,0,0,,1035019700000,10911100000,1.054192,195031600000,2462400000,1.262565,94391400000,803600000,0.851349,3640500000,270500000,7.430298,272271500000,1460900000,0.536560014544306,0,1,0,0
2214,2018Q2,BANDHAN BANK LIMITED,307271068000,3883416000,1.26384,,0,,307271068000,3883416000,1.26384,120736541000,1361751000,1.12787,44672096000,828018000,1.853546,118243738000,1530959000,1.294748,9297985000,162350000,1.746077,14320708000,338000,0.00236,656171000,10450000,1.592573,218864000,33122000,15.133599,,0,,,0,,8422950000,118778000,1.41017102084187,0,1,0,0
2215,2018Q2,CITY UNION BANK LIMITED,282150950000,8511175000,3.016532,1874600000,0,0,280276350000,8511175000,3.036708,41830440000,710058000,1.697467,85297172000,3625168000,4.250045,113648760000,2159397000,1.900062,38066738000,1464320000,3.846718,1433240000,552232000,38.530323,18909952000,304255000,1.608968,1011210000,20028000,1.980598,109775000,0,0,2099948000,409790000,19.514293,15935853000,730247000,4.5824155129945,0,1,0,0
2216,2018Q2,CSB BANK LIMITED,93373821000,7928910000,8.491577,,0,,93373821000,7928910000,8.491577,13928150000,146223000,1.049838,15359575000,3073773000,20.012097,34487970000,3287004000,9.530871,24578744000,1421910000,5.785121,5019382000,0,0,3768961000,121621000,3.226911,639892000,39775000,6.215893,8709000,0,0,1586306000,707326000,44.589505,18574876000,553188000,2.97815177877903,0,1,0,0
2217,2018Q2,DCB BANK LIMITED,214949800000,4006000000,1.863691,0,0,,214949800000,4006000000,1.863691,19878000000,572100000,2.878056,46130400000,1321700000,2.865139,113261400000,1532700000,1.353241,35680000000,579500000,1.624159,,,,28705600000,403600000,1.405997,702600000,23700000,3.373185,133300000,200000,0.150038,194300000,2100000,1.080803,5944200000,149900000,2.52178594259951,0,1,0,0
2218,2018Q2,FEDERAL BANK LTD,934452051000,28688236000,3.07006,5370129000,0,0,929081922000,28688236000,3.087805,124033340000,4830265000,3.894328,208609330000,12001838000,5.75326,328024320000,5909281000,1.801476,268414932000,5946852000,2.215544,,,,134989880000,2270600000,1.682052,17842409000,138081000,0.773892,0,0,,8029643000,1780355000,22.172281,107553000000,1757816000,1.63437189106766,0,1,0,0
2219,2018Q2,HDFC BANK LTD.,6910148835000,94154454000,1.362553,35517623000,0,0,6874631212000,94154454000,1.369593,699426128000,31021031000,4.435212,2206705221000,17793135000,0.806321,2343119700000,13563512000,0.578866,1625380163000,31776776000,1.955037,0,0,,240840200000,2087706000,0.866843,555234100000,8164140000,1.470396,403706900000,4558197000,1.129086,2545800000,52161000,2.048904,423053163000,16914572000,3.99821428589579,0,1,0,0
2220,2018Q2,ICICI BANK LIMITED,4726832485000,346763976000,7.336075,26243373000,0,0,4700589112000,346763976000,7.377032,392027386000,15700590000,4.004973,1384200374000,255893332000,18.486726,932141899000,51858139000,5.563331,1992219453000,23311915000,1.170148,,,,1389095181000,10905641000,0.78509,250533417000,4089554000,1.632339,105978237000,3575580000,3.373881,1155312000,119605000,10.352615,245457306000,4621535000,1.88282641707149,0,1,0,0
2221,2018Q2,IDBI BANK LIMITED,1726750742000,482267902000,27.929214,9141101000,0,0,1717609642000,482267902000,28.077853,176742337000,21511371000,12.171035,879790667000,421599130000,47.920391,265276221000,32703613000,12.328136,369688673000,5020657000,1.358077,26111744000,1433131000,5.488454,327356383000,3808741000,1.163485,13637863000,227664000,1.669352,504200000,232000,0.046013,8894174000,452620000,5.088949,19296053000,531400000,2.75393107595631,0,1,1,0
2222,2018Q2,IDFC FIRST BANK LIMITED,548090414000,17744713000,3.237552,,0,,548090414000,17744713000,3.237552,26016335000,38275000,0.147119,357290504000,17473612000,4.89059,101817938000,181216000,0.17798,62965637000,51610000,0.081965,,,,34074176000,34431000,0.101047,4095383000,1067000,0.026054,0,0,,23768000,0,0,24772310000,16112000,0.0650403615972834,0,1,0,0
2223,2018Q2,INDUSIND BANK LTD,1465738200000,17406100000,1.187531,6085300000,0,0,1459652900000,17406100000,1.192482,160666700000,1991400000,1.23946,392525900000,5788700000,1.474731,826442200000,7533600000,0.91157,80018100000,2092400000,2.614908,0,0,,2058300000,66900000,3.250255,25979500000,973200000,3.746031,29754700000,531000000,1.784592,36700000,24600000,67.029973,22188900000,496700000,2.23850664070774,0,1,0,0
2224,2018Q2,JAMMU & KASHMIR BANK LTD,634709636000,62416700000,9.833898,1803200000,0,0,632906436000,62416700000,9.861916,65106318000,5155800000,7.919047,165617500000,43085300000,26.014944,252413800000,12462100000,4.937171,141612200000,1709800000,1.207382,8156618000,3700000,0.045362,31765200000,243400000,0.766247,21250000000,122100000,0.574588,2506500000,85600000,3.415121,3000400000,28000000,0.933209,83090100000,1230700000,1.48116321920421,0,1,0,0
2225,2018Q2,KARNATAKA BANK LTD,486476785000,22965295000,4.720738,1376300000,0,0,485100485000,22965295000,4.734132,59283261000,2674343000,4.511127,106146894000,12950746000,12.200777,202365989000,4497480000,2.222449,106139985000,1877939000,1.769304,11164356000,964787000,8.641672,59969596000,913485000,1.523247,11125905000,195177000,1.754257,,0,,2389495000,61978000,2.59377,32654989000,707299000,2.16597531237876,0,1,0,0
