,Quarter,Banks,R. Infrastructure_nan,R.a Transport (a.1 to a.8)_nan,R.a.5 Railways_nan,R.a.6 Urban Public Transport (except rolling stock in case of urban road transport)_nan,R.a.7 Shipyards_nan,R.a.8 Logistics Infrastructure_nan,R.b.1.1 Central Govt PSUs_nan,R.b. Energy (b.1 to b.6)_nan, R.b.1 Electricity Generation_nan,R.b.2.1 Central Govt PSUs_nan,R.b.2.2 State Electricity Boards_nan,R.b.2 Electricity Transmission_nan,R.b.2.2 Others_nan,R.b.3.1 Central Govt PSUs_nan,R.b.3.2 State Govt PSUs (incl. SEBs)_nan,R.b.3 Electricity Distribution_nan,R.b.4 Oil (storage and pipeline)_nan,R.b.5 Oil/Gas/Liquefied Natural Gas (LNG) storage facility_nan,R.b.6 Others_nan,R.c.1 Solid Waste Management_nan,R.c. Water and Sanitation (c.1 to c.7)_nan,R.c.3 Water treatment plants_nan,R.c.4 Water sanitation_nan,"R.c.5 Irrigation (dams, channels, embankments etc)_nan",R.c.6 Storm Water Drainage System_nan,R.c.7 Slurry Pipelines_nan,"R.d. Communication (d.1 to
d.3)_nan",R.d.2 Telecommunication towers_nan,R.e. Social and Commercial Infrastructure (e.1 to e.12)_nan,R.e.1 Education Institutions (capital stock)_nan,R.e.2 Hospitals (capital stock)_nan,R.e.3 Tourism - Three-star or higher category classified hotels located outside cities with population of more than 1 million_nan,R.e.4 Social &amp; Commercial Infrastructure_nan,R.e.5 Fertilizer (Capital investment)_nan,R.e.6 Post harvest storage infrastructure for agriculture and horticultural produce including cold storage_nan,R.e.7 Terminal markets_nan,R.e.8 Soil-testing laboratories_nan,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1181,2015Q4,DCB BANK LIMITED,1496100000,0,,,,,0,630700000,,,,0,,0,0,630700000,0,2700000,0,628000000,0,0,0,0,0,0,0,0,865400000,0,0,0,0,0,865400000,0,0,0,1,0,0
1182,2015Q4,FEDERAL BANK LTD,19170357000,0,0,0,,,0,14384139000,0,0,0,14384139000,74599000,0,14309540000,0,0,0,0,0,0,0,0,0,0,0,0,0,4786218000,3502854000,1107887000,50561000,0,124916000,0,0,0,0,1,0,0
1183,2015Q4,HDFC BANK LTD.,146304331000,33280155000,1174376000,1504444000,,,30601335000,10842171000,3991784000,3991784000,0,4570938000,3570938000,0,1000000000,2279449000,0,2279449000,0,0,5101380000,0,387315000,4714065000,0,0,0,0,62488906000,22945261000,32394700000,0,75246000,0,7073699000,0,0,0,1,0,0
1184,2015Q4,ICICI BANK LIMITED,53683066000,273874000,273874000,0,,,0,12753019000,505151000,0,505151000,10740488000,7084713000,0,3655775000,1507380000,0,0,130068000,1377312000,1390949000,139670000,1251279000,0,0,0,0,0,25457342000,16643136000,5790695000,0,3008343000,0,15168000,0,0,0,1,0,0
1185,2015Q4,IDFC FIRST BANK LIMITED,91180110000,33192413000,308218000,,,,32884195000,16340407000,,,,12983264000,11108264000,,1875000000,3357143000,,,3357143000,,,,,,,,673960000,673960000,13705531000,5031017000,400005000,,8274509000,,,,,0,1,0,0
1186,2015Q4,INDUSIND BANK LTD,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199633000,199633000,0,0,0,0,0,0,0,0,0,0,1,0,0
1187,2015Q4,JAMMU & KASHMIR BANK LTD,6589900000,3534000000,5800000,0,,,3528200000,2243000000,0,0,0,2243000000,2243000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812900000,810300000,2600000,0,0,0,0,0,0,0,1,0,0
1188,2015Q4,KARNATAKA BANK LTD,10389618000,7303000,99000,0,,,7204000,6756563000,238597000,0,238597000,6513075000,793000,0,6512282000,4891000,0,4484000,0,407000,252934000,45326000,9623000,197985000,0,0,0,0,3372818000,2574613000,502740000,226709000,0,178000,67807000,771000,0,0,1,0,0
1189,2015Q4,KARUR VYSYA BANK LTD,22724508000,702425000,0,0,,,702425000,6177521000,2082993000,0,2082993000,4094528000,498548000,0,3595980000,0,0,0,0,0,80062000,80062000,0,0,0,0,,,15764500000,8027202000,1429764000,0,6307534000,0,0,0,0,0,1,0,0
1190,2015Q4,KOTAK MAHINDRA BANK LTD.,7506339000,152254000,152254000,0,,,0,1145016000,1008085000,0,1008085000,0,0,0,0,136931000,0,80967000,43535000,12429000,421310000,0,348309000,73001000,0,0,,,5781062000,1830133000,290292000,100903000,72240000,2168959000,1318535000,0,0,0,1,0,0
1191,2015Q4,LAKSHMI VILAS BANK LTD,2665388000,,,,,,,20224000,,,,,,,,20224000,,20224000,,,,,,,,,0,0,2645164000,2400924000,244240000,,,,,,,0,1,0,0
1192,2015Q4,NAINITAL BANK LTD,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624700000,2624700000,0,0,0,0,0,0,0,0,0,0,1,0,0
1193,2015Q4,RBL BANK LIMITED,2545007000,0,0,0,,,0,2473958000,0,0,0,2473958000,2473958000,0,0,0,0,0,0,0,0,0,0,0,0,0,3011137000,3011137000,71049000,71049000,0,0,0,0,0,0,0,0,1,0,0
1194,2015Q4,SOUTH INDIAN BANK LTD,13386669000,0,0,0,,,0,13386669000,87481000,0,87481000,13299188000,3449118000,0,9850070000,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0
1195,2015Q4,TAMILNAD MERCANTILE BANK LTD,272124000,8474000,6561000,1913000,,,0,4031000,0,0,0,0,0,0,0,4031000,0,3327000,704000,0,4378000,4378000,0,0,0,0,8918400000,8918400000,255241000,255241000,0,0,0,0,0,0,0,0,1,0,0
1196,2015Q4,THE DHANALAKSHMI BANK LTD,2541467000,0,0,0,,,,53477000,,,,,,,,53477000,,53477000,,,,,,,,,0,0,2487990000,1276363000,1211627000,,,,,,,0,1,0,0
1197,2015Q4,YES BANK LTD.,30552407000,81352000,81352000,,,,,1019099000,,,,,,,,1019099000,,,,1019099000,91076000,91076000,,,,,11225600000,11225600000,29360880000,5766956000,14718451000,5882013000,,1510912000,1482548000,,,0,1,0,0
1198,2015Q4,ALLAHABAD BANK,81867956000,4680400000,0,0,,,4680400000,49652800000,4492800000,0,4492800000,45160000000,754400000,0,44405600000,0,0,0,0,0,0,0,0,0,0,0,3376981000,3376981000,27534756000,19506800000,2982456000,3014300000,2031200000,0,0,0,0,0,0,1,0
1199,2015Q4,ANDHRA BANK,70005000000,3375900000,3375900000,,,,0,44426700000,0,0,0,44172200000,3329600000,2648900000,38193700000,254500000,,,,254500000,800100000,,,800100000,,,0,0,13812000000,2747300000,3022600000,0,1328000000,3570000000,3144100000,,,0,0,1,0
1200,2015Q4,BANK OF BARODA,35101533000,6906533000,277509000,4212510000,,,2416514000,16984413000,71689000,0,71689000,15692099000,4846667000,0,10845432000,1220625000,0,134057000,41728000,1044840000,8269168000,169670000,12190000,8087308000,0,0,,,2941419000,160211000,1338212000,354876000,1068039000,2487000,14092000,3502000,0,0,0,1,0
1201,2015Q4,BANK OF INDIA,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1202,2015Q4,BANK OF MAHARASHTRA,12576400000,6677400000,64700000,0,,,6612700000,4257100000,0,0,0,4140500000,4140500000,0,0,116600000,0,0,0,116600000,0,0,0,0,0,0,1798828000,1798828000,,,,,,,,,,0,0,1,0
1203,2015Q4,BHARATIYA MAHILA BANK LTD.,249385000,,,,,,,,,,,,,,,,,,,,,,,,,,5536000,5536000,249385000,249385000,,,,,,,,0,0,1,0
1204,2015Q4,CANARA BANK,253666400000,57752900000,21330700000,0,,,36422200000,195913500000,14155000000,0,14155000000,181758500000,876200000,0,180882300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,2015Q4,CENTRAL BANK OF INDIA,194845005000,6266590000,4236436000,0,,,2030154000,158069669000,3280420000,0,3280420000,150899420000,997852000,5047622000,144853946000,3889829000,730115000,962918000,1445396000,751400000,793982000,793982000,0,0,0,0,,,29714764000,9843866000,3051936000,3171840000,13345398000,0,301724000,0,0,0,0,1,0
1206,2015Q4,CORPORATION BANK,88968323000,12792650000,,,,,12792650000,47493876000,6024608000,,6024608000,41469268000,,,41469268000,,,,,,288057000,197346000,90711000,,,,17249875000,17249875000,18417881000,7420707000,2414403000,4182638000,791778000,3157563000,450792000,,,0,0,1,0
1207,2015Q4,DENA BANK,60760021000,6811900000,0,0,,,6811900000,49465016000,7984900000,0,7984900000,35304400000,1543900000,0,33760500000,6175716000,0,59932000,5749871000,365913000,791818000,195731000,179287000,416800000,0,0,12807900000,12807900000,1123200000,0,459800000,258400000,405000000,0,0,0,0,0,0,1,0
1208,2015Q4,IDBI BANK LIMITED,79567856000,54098970000,0,0,,,54098970000,23560034000,597138000,597138000,0,22958798000,21510008000,1448790000,0,4098000,0,4098000,0,0,1908852000,0,0,1908852000,0,0,114396700000,114396700000,0,0,0,,0,0,0,0,0,0,1,1,0
1209,2015Q4,INDIAN BANK,116418414000,19045581000,6645790000,0,,,12399791000,51907684000,6395567000,0,6395567000,42781915000,1503390000,0,41278525000,2730202000,0,,0,2730202000,2159445000,979047000,90108000,1090290000,0,0,0,0,43305704000,37395366000,3554603000,2282172000,0,69278000,4285000,0,0,0,0,1,0
1210,2015Q4,INDIAN OVERSEAS BANK,60445117000,0,0,0,,,0,27909137000,0,0,0,0,0,0,0,27909137000,0,0,0,27909137000,0,0,0,0,0,0,0,0,32535980000,32535980000,0,0,0,0,0,0,0,0,0,1,0
1211,2015Q4,ORIENTAL BANK OF COMMERCE,93221185000,7148849000,1515900000,0,,,5632949000,67254536000,55024127000,0,55024127000,12026893000,5000000,0,12021893000,203516000,,,202979000,537000,1717013000,3609000,24756000,1688648000,,,180559994000,180559994000,7847762000,2737364000,102346000,648526000,3183760000,0,1175766000,0,0,0,0,1,0
1212,2015Q4,PUNJAB AND SIND BANK,98949364000,1195290000,1185068000,10222000,,,0,63992157000,6049373000,0,6049373000,57933992000,6108918000,0,51825074000,8792000,4216000,0,12000,4564000,11739172000,3653000,,11735246000,273000,,,,20774971000,5463611000,759018000,5854276000,8491857000,,187543000,11157000,7509000,0,0,1,0
1213,2015Q4,PUNJAB NATIONAL BANK,134268850000,4752139000,0,0,,,4752139000,101857296000,8045478000,896909000,7148569000,45661142000,7949159000,0,37711983000,48150676000,44188533000,0,3500696000,461447000,3161000,0,3161000,0,0,0,,,27656254000,10851381000,2512194000,4880692000,8247342000,0,1164645000,0,0,0,0,1,0
1214,2015Q4,STATE BANK OF BIKANER AND JAIPUR,39400062000,,,,,,,39400062000,39400062000,,39400062000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0
1215,2015Q4,STATE BANK OF HYDERABAD,118813494000,83673715000,0,0,,,83673715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35139779000,0,0,0,35139779000,0,0,0,0,0,0,1,0
1216,2015Q4,STATE BANK OF INDIA,88090200000,48353600000,0,48353600000,,,0,24261600000,0,0,0,0,0,0,0,24261600000,11712900000,0,1786900000,10761800000,0,0,0,0,0,0,0,0,15475000000,15475000000,,,,,,,,0,0,1,0
1217,2015Q4,STATE BANK OF MYSORE,1198880000,34995000,34995000,0,,,,1163885000,,,,,,,,1163885000,,444597000,719288000,,0,0,,,,,,,,,,,,,,,,0,0,1,0
1218,2015Q4,STATE BANK OF PATIALA,13034500000,5477100000,807300000,4669800000,,,,,,,,,,,,,,,,,107300000,,85000000,22300000,,,0,0,7450100000,6092800000,1357300000,,,,,,,0,0,1,0
1219,2015Q4,STATE BANK OF TRAVANCORE,26791266000,3916795000,226441000,3690354000,,,0,11417801000,,,,11417801000,,0,11417801000,0,0,0,0,0,0,0,0,0,0,0,,,11456670000,1347341000,4813195000,4278452000,1017682000,0,0,0,0,0,0,1,0
1220,2015Q4,SYNDICATE BANK,133159675000,25229589000,9621384000,,,,15608205000,81731594000,7183728000,0,7183728000,74541521000,762824000,0,73778697000,6345000,,,6345000,,,,,,,,0,0,,,,,,,,,,0,0,1,0
1221,2015Q4,UCO BANK,147949600000,37037300000,8550000000,2940000000,,,25547300000,73470700000,981800000,,981800000,66318900000,,,66318900000,6170000000,,,,6170000000,9000000,9000000,,,,,185349000,185349000,20894100000,1395400000,124100000,1040000000,17879000000,,375600000,80000000,,0,0,1,0
1222,2015Q4,UNION BANK OF INDIA,206747500000,17546400000,1677100000,,,,15869300000,103867200000,12491500000,,12491500000,85218100000,3367000000,,81851100000,6157600000,68600000,3209800000,2879200000,,22107200000,1149300000,706200000,20251700000,,,141827409000,141827409000,29799400000,794300000,196500000,22313600000,6495000000,,,,,0,0,1,0
1223,2015Q4,UNITED BANK OF INDIA,33282423000,10701200000,,,,,10701200000,18376700000,,,,18376700000,2944800000,,15431900000,,,,,,,,,,,,836519000,836519000,2474523000,1137255000,1337268000,0,,,,,,0,0,1,0
1224,2015Q4,VIJAYA BANK,155728078000,46326836000,388385000,,,,45938451000,93516491000,15103821000,,15103821000,68868423000,2430505000,2098801000,64339117000,9544247000,2105163000,1301706000,33999000,6103379000,,,,,,,0,0,15884751000,15884751000,,,,,,,,0,0,1,0
1225,2016Q1,AB BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1226,2016Q1,ABU DHABI COMMERCIAL BANK PJSC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1227,2016Q1,AMERICAN EXPRESS BANKING CORP.,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1228,2016Q1,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1229,2016Q1,"BANK OF AMERICA , NATIONAL ASSOCIATION",,,,,,,,,,,,,,,,,,,,,,,,,,,673960000,673960000,,,,,,,,,,1,0,0,0
1230,2016Q1,BANK OF BAHRAIN & KUWAIT B.S.C.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1231,2016Q1,BANK OF CEYLON,,,,,,,,,,,,,,,,,,,,,,,,,,,199787000,199787000,,,,,,,,,,1,0,0,0
1232,2016Q1,BANK OF NOVA SCOTIA,2721670000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2721670000,,,,,,2721670000,,,1,0,0,0
1233,2016Q1,BARCLAYS BANK PLC,1566356000,,,,,,,461631000,,,,,,,,461631000,,461631000,,,429235000,384600000,44635000,,,,,,675490000,535490000,140000000,,,,,,,1,0,0,0
1234,2016Q1,BNP PARIBAS,46277000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46277000,46277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1235,2016Q1,CITIBANK N.A,9539000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9539000,0,9539000,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,2016Q1,COMMONWEALTH BANK OF AUSTRALIA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1237,2016Q1,COOPERATIEVE RABOBANK U.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,4710864000,4710864000,,,,,,,,,,1,0,0,0
1238,2016Q1,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,82639000,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82639000,0,82639000,0,0,0,2042385000,2042385000,0,0,0,0,0,0,0,0,0,1,0,0,0
1239,2016Q1,CREDIT SUISSE AG,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,2016Q1,"CTBC BANK CO., LTD.",,,,,,,,,,,,,,,,,,,,,,,,,,,4893900000,4893900000,,,,,,,,,,1,0,0,0
1241,2016Q1,DBS BANK INDIA LTD.,18576006000,,,,,,,13828915000,,,,2740654000,2740654000,,,11088261000,,11088261000,,,3440000000,,,3440000000,,,0,0,1307091000,1111693000,,,,,195398000,,,1,0,0,0
1242,2016Q1,DEUTSCHE BANK AG,1950061000,0,0,0,,,0,1950061000,1411626000,1411626000,0,538435000,538435000,,,,,,,,,,,,,,11225600000,11225600000,,,,,,,,,,1,0,0,0
1243,2016Q1,DOHA BANK Q.P.S.C,,,,,,,,,,,,,,,,,,,,,,,,,,,5037687000,5037687000,,,,,,,,,,1,0,0,0
1244,2016Q1,FIRST ABU DHABI BANK PJSC,,,,,,,,,,,,,,,,,,,,,,,,,,,2710053000,2710053000,,,,,,,,,,1,0,0,0
1245,2016Q1,FIRSTRAND BANK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1246,2016Q1,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,2016Q1,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1248,2016Q1,INDUSTRIAL BANK OF KOREA,,,,,,,,,,,,,,,,,,,,,,,,,,,9006776000,9006776000,,,,,,,,,,1,0,0,0
1249,2016Q1,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,9636210000,0,,,,,0,,,,,,,,,,,,,,,,,,,,1611000,1611000,9636210000,0,0,9636210000,0,0,0,0,0,1,0,0,0
1250,2016Q1,KBC BANK NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1251,2016Q1,KEB HANA BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,15266142000,15266142000,,,,,,,,,,1,0,0,0
1252,2016Q1,KRUNG THAI BANK PUBLIC COMPANY LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,9327000000,9327000000,,,,,,,,,,1,0,0,0
1253,2016Q1,MASHREQ BANK PSC,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750000000,5750000000,0,0,0,0,0,0,0,0,0,1,0,0,0
1254,2016Q1,MIZUHO BANK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1255,2016Q1,MUFG Bank Ltd,1301250000,,,,,,,1301250000,,,,,,,,1301250000,,1301250000,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1256,2016Q1,NATIONAL AUSTRALIA BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,69972018000,69972018000,,,,,,,,,,1,0,0,0
1257,2016Q1,NatWest Markets Plc,120902000,0,0,0,,,,0,,,,,,,,0,,,,0,120902000,120902000,0,0,0,0,846000,846000,,,,,,,,,,1,0,0,0
1258,2016Q1,PT BANK MAYBANK INDONESIA TBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1259,2016Q1,SBERBANK,77234000,77234000,77234000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
1260,2016Q1,SBM BANK (INDIA) LTD.,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1261,2016Q1,SHINHAN BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1262,2016Q1,SOCIETE GENERALE,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1263,2016Q1,SONALI BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1264,2016Q1,STANDARD CHARTERED BANK,3399723000,785055000,785055000,0,,,0,2614668000,0,0,0,0,0,0,0,2614668000,0,2614668000,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0
1265,2016Q1,SUMITOMO MITSUI BANKING CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1266,2016Q1,UNITED OVERSEAS BANK LTD,,,,,,,,,,,,,,,,,,,,,,,,,,,214465000,214465000,,,,,,,,,,1,0,0,0
1267,2016Q1,WESTPAC BANKING CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,,,,220913362000,220913362000,,,,,,,,,,1,0,0,0
1268,2016Q1,WOORI BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,0
1269,2016Q1,AXIS BANK LIMITED,16750000000,0,,0,,,,16750000000,,,,16750000000,16750000000,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,0
1270,2016Q1,BANDHAN BANK LIMITED,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,0
1271,2016Q1,CITY UNION BANK LIMITED,9595000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,0
1272,2016Q1,CSB BANK LIMITED,1245211000,27786000,27786000,0,,,0,,,,,,,,,,,,,,,,,,,,0,0,1217425000,200072000,21967000,0,995386000,,,,,0,1,0,0
1273,2016Q1,DCB BANK LIMITED,1428400000,0,0,0,,,0,636000000,0,0,0,0,0,0,0,636000000,0,2600000,0,633400000,0,0,0,0,0,0,0,0,788100000,0,0,0,0,0,788100000,0,0,0,1,0,0
1274,2016Q1,FEDERAL BANK LTD,10435740000,0,0,0,,,0,5568433000,66314000,0,66314000,5502119000,0,0,5502119000,0,0,0,0,0,0,0,0,0,0,0,696128000,696128000,4867307000,3386783000,1095346000,0,51554000,0,333624000,0,0,0,1,0,0
1275,2016Q1,HDFC BANK LTD.,170408645000,35556381000,1636043000,905607000,,,33014731000,21152435000,10726774000,10726774000,0,6429107000,6329107000,0,100000000,3996554000,0,3996554000,0,0,5570327000,0,924543000,4645784000,0,0,239191000,239191000,68159688000,24432129000,40236844000,0,40986000,0,3449729000,0,0,0,1,0,0
1276,2016Q1,ICICI BANK LIMITED,49343241000,247514000,247514000,0,,,0,7552462000,464499000,0,464499000,5564507000,4018051000,0,1546456000,1523456000,0,0,178745000,1344711000,1452757000,178148000,1274609000,0,0,0,0,0,26293296000,16288684000,6294903000,0,3694542000,0,15167000,0,0,0,1,0,0
1277,2016Q1,IDFC FIRST BANK LIMITED,81688805000,22725000000,0,0,,,22725000000,13767902000,0,0,0,7420723000,5858223000,0,1562500000,6347179000,0,0,6347179000,0,211300000,211300000,0,0,0,0,0,0,14552936000,4782557000,500000000,0,8489077000,0,781302000,0,0,0,1,0,0
1278,2016Q1,INDUSIND BANK LTD,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0
1279,2016Q1,JAMMU & KASHMIR BANK LTD,9399100000,3500000000,0,0,,,3500000000,5084200000,0,0,0,5084200000,5084200000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,814900000,814900000,0,0,0,0,0,0,0,0,1,0,0
1280,2016Q1,KARNATAKA BANK LTD,4119713000,3658000,88000,0,,,3570000,592400000,221906000,0,221906000,364675000,443000,0,364232000,5819000,0,5030000,0,789000,219779000,36437000,10263000,173079000,0,0,,,3303876000,2531097000,483412000,224438000,0,0,64183000,746000,0,0,1,0,0
1281,2016Q1,KARUR VYSYA BANK LTD,22037562000,571591000,0,0,,,571591000,4598634000,1360688000,0,1360688000,3237946000,46619000,0,3191327000,0,0,0,0,0,42635000,42635000,0,0,0,0,0,0,16824702000,8735541000,1458752000,0,6630409000,0,0,0,0,0,1,0,0
1282,2016Q1,KOTAK MAHINDRA BANK LTD.,7436549000,139375000,139375000,0,,,0,556705000,400000000,0,400000000,0,0,0,0,156705000,0,77338000,42812000,36555000,756567000,0,693520000,63047000,0,0,1601500000,1601500000,5983902000,2019819000,258445000,75432000,154692000,1968282000,1507232000,0,0,0,1,0,0
1283,2016Q1,LAKSHMI VILAS BANK LTD,3223898000,,,,,,,19342000,,,,,,,,19342000,,19342000,,,,,,,,,1543908000,1543908000,3079024000,2814452000,264572000,,,,,,,0,1,0,0
1284,2016Q1,NAINITAL BANK LTD,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0
1285,2016Q1,RBL BANK LIMITED,377359000,4281000,4281000,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200000,11200000,373078000,373078000,0,0,0,0,0,0,0,0,1,0,0
1286,2016Q1,SOUTH INDIAN BANK LTD,6234704000,0,0,0,,,0,6234704000,74869000,0,74869000,6159835000,2124114000,0,4035721000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1287,2016Q1,TAMILNAD MERCANTILE BANK LTD,1034491000,7336000,7336000,0,,,0,737311000,0,0,0,732911000,732911000,0,0,4400000,0,3498000,902000,0,2737000,2737000,0,0,0,0,11122900000,11122900000,287107000,287107000,0,0,0,0,0,0,0,0,1,0,0
1288,2016Q1,THE DHANALAKSHMI BANK LTD,2675694000,0,0,0,,,,51108000,,,,,,,,51108000,0,51108000,0,,,,,,,,4859181000,4859181000,2624586000,1262245000,1362341000,,,,,,,0,1,0,0
1289,2016Q1,YES BANK LTD.,29512509000,104439000,104439000,,,,,,,,,,,,,,,,,,1302524000,1302524000,,,,,999596000,999596000,28105546000,6151519000,11291111000,8718203000,,1330823000,613890000,,,0,1,0,0
1290,2016Q1,ALLAHABAD BANK,50971738000,0,0,0,,,0,32306403000,6584000000,3274900000,3309100000,23837003000,3870500000,0,19966503000,1885400000,0,0,1885400000,0,25735000,0,25735000,0,0,0,,,18639600000,10946200000,7693400000,,0,0,0,0,0,0,0,1,0
1291,2016Q1,ANDHRA BANK,53895700000,3388600000,3388600000,0,,,0,28908600000,357000000,0,357000000,28352700000,3229300000,2672800000,22450600000,198900000,0,0,0,198900000,768100000,,,768100000,,,0,0,13456300000,2871700000,2784400000,,1065200000,3667600000,3067400000,,,0,0,1,0
1292,2016Q1,BANK OF BARODA,37500615000,8931100000,278257000,6273836000,,,2379007000,17440996000,0,0,0,15814648000,4916598000,0,10898050000,1626348000,0,141574000,41379000,1443395000,8222877000,165316000,12121000,8045440000,0,0,15546000,15546000,2905642000,73497000,1363975000,335559000,1109149000,1980000,17957000,3525000,0,0,0,1,0
1293,2016Q1,BANK OF INDIA,20973533000,20755778000,,,,,20755778000,217755000,,,,,,,,217755000,21762000,195993000,,,,,,,,,1574000,1574000,,,,,,,,,,0,0,1,0
1294,2016Q1,BANK OF MAHARASHTRA,15390700000,6428900000,94600000,0,,,6334300000,5375800000,35200000,35200000,0,5210900000,4948700000,262200000,0,129700000,0,0,0,129700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1295,2016Q1,BHARATIYA MAHILA BANK LTD.,749483000,,,,,,,500279000,500279000,,500279000,,,,,,,,,,,,,,,,,,249204000,249204000,,,,,,,,0,0,1,0
1296,2016Q1,CANARA BANK,163304600000,43210800000,21253000000,0,,,21957800000,120093800000,12818900000,0,12818900000,107274900000,860200000,0,106414700000,0,0,0,0,0,0,0,0,0,0,0,14857424000,14857424000,0,0,0,0,0,0,0,0,0,0,0,1,0
